,ID,Address,Categories,City,Country,Keys,Latitude,Longitude,Menu Page URL,Max Amount,Min Amount,Date Seen,Description,Menu Name,Name,Postal Code,Price Range Min,Price Range Max,Province
1649,AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.92585313,-78.76125455,Undefined,11.99,4.99,"2016-03-23T04:04:45Z,2016-04-03T00:31:37Z",Undefined,Pizza Logs,Macy's Place Pizzeria,14225,Undefined,Undefined,NY
1650,AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.92585313,-78.76125455,Undefined,7.99,5.49,"2016-03-23T04:04:45Z,2016-04-03T00:31:37Z",Undefined,Pizza Sub,Macy's Place Pizzeria,14225,Undefined,Undefined,NY
1651,AVwd95bD_7pvs4fz-2aw,3348 Genesee St,Pizza Place,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.92585313,-78.76125455,Undefined,32.99,12.99,"2016-03-23T04:04:45Z,2016-04-03T00:31:37Z",Undefined,Taco Pizza,Macy's Place Pizzeria,14225,Undefined,Undefined,NY
1652,AVwd9bfCByjofQCxuBx9,777 Casino Dr,Restaurant,Cherokee,US,us/nc/cherokee/777casinodr/-836624628,35.469494,-83.29855,Undefined,8.95,8.95,2016-04-24T00:00:00Z,"boursin, mozzarella, arugula, parmesan",Sausage Onion Jam Pizza,Brio Tuscan Grille - Cherokee - Cherokee Casino,28719,0.0,30.0,NC
1653,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,6.49,6.49,2017-01-21T18:01:54Z,Undefined,Cheese Pizza,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1654,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,Undefined,Undefined,2017-01-21T18:01:54Z,Undefined,Meatball Pizza,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1655,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,4.89,4.89,2017-01-21T18:01:54Z,Undefined,Pizza Sub,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1656,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,4.89,4.89,2017-01-21T18:01:54Z,Undefined,Pizza Sub Deluxe,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1657,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,4.89,4.89,2017-01-21T18:01:54Z,Undefined,Pizza Sub Special,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1658,AVwd9PfskufWRAb5-usz,5996 Stetson Hills Blvd,"Take Out Restaurants,Restaurants,Pizza",Colorado Springs,US,us/cimarronhills/coloradosprings/5996stetsonhillsblvd/-1000069789,38.9106,-104.716064,http://www.yellowpages.com/colorado-springs-co/mip/louies-pizza-10524131/menu?lid=10524131,Undefined,Undefined,2017-01-21T18:01:54Z,Undefined,Taco or Chicken Taco Pizza,Louie's Pizza,80923,Undefined,Undefined,Cimarron Hills
1659,AVwdA_vkByjofQCxknfU,2959 N Oakland Ave,"Food & Entertainment,Restaurants",Decatur,US,us/il/decatur/2959noaklandave/1949912221,39.875535,-88.973074,Undefined,6.29,6.29,2016-12-13T02:26:39Z,Undefined,Pizza Burger,The Round Table Cafe,62526,Undefined,Undefined,IL
1660,AVwdA0k7kufWRAb51Y2H,1150 9th St,Hotel,Modesto,US,us/ca/modesto/11509thst/-955491866,37.69745591,-121.0312787,Undefined,13.0,13.0,2016-06-11T02:58:01Z,"Sliced roma tomatoes, fresh mozzarella, basil, roasted garlic, laced with basil aioli",Flat Bread Pizza Margherita,Doubletree Hotel Modesto,95354,Undefined,Undefined,CA
1661,AVwdA3pC_7pvs4fz1WSz,15764 S Bell Rd,"Pizza Place,Italian Restaurant,Sandwich Place,Pizza Place, Italian Restaurant, and Sandwich Place",Homer Glen,US,us/il/homerglen/15764sbellrd/-129417901,41.60302,-87.93037340000001,Undefined,9.0,9.0,"2016-03-30T03:57:55Z,2016-06-14T02:14:45Z","Our crust is filled with sauce, cheese and spices, buttered and baked golden brown",Calabrese (pizza In A Pocket),Chesdan's Pizzeria,60491,0.0,30.0,IL
1662,AVwdA5gcByjofQCxkmYt,1620 E Riverside Dr,"Sports Bar Riverside,Sports Bar,American Restaurants,Bars,Sports Bars,Caterers,Restaurants",Austin,US,us/tx/austin/1620eriversidedr/-320650942,30.24507289,-97.73014784,Undefined,10.0,10.0,2016-03-24T10:22:56Z,Up to 3 toppings,Build Your Own Pizza,Draft Pick,78741,0.0,25.0,TX
1663,AVwdA5gcByjofQCxkmYt,1620 E Riverside Dr,"Sports Bar Riverside,Sports Bar,American Restaurants,Bars,Sports Bars,Caterers,Restaurants",Austin,US,us/tx/austin/1620eriversidedr/-320650942,30.24507289,-97.73014784,Undefined,10.0,10.0,2016-03-24T10:22:56Z,Undefined,White Pizza,Draft Pick,78741,0.0,25.0,TX
1664,AVwdA5OgByjofQCxkmWM,42 W 35th St,"American Restaurant Koreatown,Irish",New York,US,us/gpo/newyork/42w35thst/-1937024218,40.7498516,-73.9862152,Undefined,15.0,12.0,2016-06-14T02:39:03Z,Undefined,Margherita Pizza,Brendan's Bar & Grill,10001,50.0,55.0,G P O
1665,AVwdA5OgByjofQCxkmWM,42 W 35th St,"American Restaurant Koreatown,Irish",New York,US,us/gpo/newyork/42w35thst/-1937024218,40.7498516,-73.9862152,Undefined,15.0,12.0,2016-06-14T02:39:03Z,Undefined,Pepperoni Pizza,Brendan's Bar & Grill,10001,50.0,55.0,G P O
1666,AVwdA5OgByjofQCxkmWM,42 W 35th St,"American Restaurant Koreatown,Irish",New York,US,us/gpo/newyork/42w35thst/-1937024218,40.7498516,-73.9862152,Undefined,15.0,12.0,2016-06-14T02:39:03Z,Undefined,Traditional Pizza,Brendan's Bar & Grill,10001,50.0,55.0,G P O
1667,AVwdA64TIN2L1WUfrT4k,648 Center St,"Restaurant,Restaurants,Sandwich Shops,Pizza Place,Italian Restaurants,Pizza",Manchester,US,us/ct/manchester/648centerst/1687453011,41.7748279,-72.54840466,Undefined,4.95,4.95,2016-06-27T14:05:33Z,Undefined,Medium Cheese Pizza,Center Pizza,6040,Undefined,Undefined,CT
1668,AVwdA64TIN2L1WUfrT4k,648 Center St,"Restaurant,Restaurants,Sandwich Shops,Pizza Place,Italian Restaurants,Pizza",Manchester,US,us/ct/manchester/648centerst/1687453011,41.7748279,-72.54840466,Undefined,24.99,10.99,2016-06-27T14:05:33Z,Undefined,White Pizza,Center Pizza,6040,Undefined,Undefined,CT
1669,AVwda7kZByjofQCxo79l,444 Railroad Ave,Italian Restaurant,Pittsburg,US,us/westpittsburg/pittsburg/444railroadave/905609856,38.03224332,-121.8839358,Undefined,6.0,6.0,2016-10-20T05:10:20Z,Undefined,Crooked Cheese Pizza,Laveranda Ristorante Italiano,94565,25.0,40.0,West Pittsburg
1670,AVwda7kZByjofQCxo79l,444 Railroad Ave,Italian Restaurant,Pittsburg,US,us/westpittsburg/pittsburg/444railroadave/905609856,38.03224332,-121.8839358,Undefined,7.0,7.0,2016-10-20T05:10:20Z,Undefined,Crooked Pepperoni Pizza,Laveranda Ristorante Italiano,94565,25.0,40.0,West Pittsburg
1671,AVwda87nIN2L1WUfvpG6,201 Whitehaven Rd,Restaurant,Grand Island,US,us/ny/grandisland/201whitehavenrd/1157144399,43.023,-78.898651,Undefined,11.0,11.0,2016-07-29T00:00:00Z,"grilled chicken, onion, caesar coated romaine greens",Grilled Caesar Pizza,Ellden's Grill & Banquet - River Oaks Golf Club,14072,0.0,30.0,NY
1672,AVwda87nIN2L1WUfvpG6,201 Whitehaven Rd,Restaurant,Grand Island,US,us/ny/grandisland/201whitehavenrd/1157144399,43.023,-78.898651,Undefined,10.0,10.0,2016-07-29T00:00:00Z,"Roma tomato, mozzarella, basil",Grilled Margherita Pizza,Ellden's Grill & Banquet - River Oaks Golf Club,14072,0.0,30.0,NY
1673,AVwda87nIN2L1WUfvpG6,201 Whitehaven Rd,Restaurant,Grand Island,US,us/ny/grandisland/201whitehavenrd/1157144399,43.023,-78.898651,Undefined,11.0,11.0,2016-07-29T00:00:00Z,"topped with red sauce, cheese and pepperoni",Grilled Pepperoni Pizza,Ellden's Grill & Banquet - River Oaks Golf Club,14072,0.0,30.0,NY
1674,AVwda8s8IN2L1WUfvpE6,3118 Pricetown Rd,"American Restaurant,Restaurant",Fleetwood,US,us/ruscombmanortwp/fleetwood/3118pricetownrd/-305301983,40.4004445,-75.85997890000002,Undefined,6.95,6.95,2015-10-23T00:24:06Z,Undefined,Two Slices of Plain Pizza,Giannotti's Country Manor,19522,25.0,40.0,Ruscombmanor Twp
1675,AVwdAAkM_7pvs4fz1Nq3,115 S Black Horse Pike,"Chinese Restaurants,Asian Restaurants,Restaurant,Restaurants,Chinese Restaurant",Bellmawr,US,us/gloucestercity/bellmawr/115sblackhorsepike/-801186272,39.86513,-75.07889,Undefined,1.15,1.15,2016-05-03T08:40:07Z,Undefined,Pizza Roll,Yummy Yummy,8031,Undefined,Undefined,Gloucester City
1676,AVwdadtOkufWRAb55pL0,4 Enterprise Ave N E,"Restaurants,Restaurant",Isanti,US,us/mn/isanti/4enterpriseavene/-319334741,45.50248,-93.2379,http://www.yellowpages.com/isanti-mn/mip/the-green-table-519291213/menu,10.99,10.99,"2016-06-11T00:28:51Z,2016-06-11T00:27:05Z",Undefined,Artisan Pizza,The Green Table,55040,Undefined,Undefined,MN
1677,AVwdAff1kufWRAb51VgZ,6280 W Sample Rd,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Pompano Beach,US,us/fl/pompanobeach/6280wsamplerd/-681873180,26.272893100000005,-80.21054362,Undefined,11.99,11.99,2016-03-30T04:15:53Z,"Kalamata olives, fresh tomatoes, feta cheese, extra virgin olive oil, oregano and mozzarella (no tomato sauce)",Greek Pizza,Sal's Italian Ristorante,33067,Undefined,Undefined,FL
1678,AVwdAff1kufWRAb51VgZ,6280 W Sample Rd,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Pompano Beach,US,us/fl/pompanobeach/6280wsamplerd/-681873180,26.272893100000005,-80.21054362,Undefined,11.99,11.99,2016-03-30T04:15:53Z,"Ham, bacon, pineapple, tomato souce and mozzarella cheese",Hawaiian Pizza,Sal's Italian Ristorante,33067,Undefined,Undefined,FL
1679,AVwdAff1kufWRAb51VgZ,6280 W Sample Rd,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Pompano Beach,US,us/fl/pompanobeach/6280wsamplerd/-681873180,26.272893100000005,-80.21054362,Undefined,13.99,13.99,2016-03-30T04:15:53Z,"Tomato sauce, pepperoni, sausage, fresh mushrooms, green peppers, onions and double cheese",New Yorker Pizza,Sal's Italian Ristorante,33067,Undefined,Undefined,FL
1680,AVwdAff1kufWRAb51VgZ,6280 W Sample Rd,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Pompano Beach,US,us/fl/pompanobeach/6280wsamplerd/-681873180,26.272893100000005,-80.21054362,Undefined,10.99,10.99,2016-03-30T04:15:53Z,"Marinara sauce, fresh basil and mozzorella cheese no substitutions",Pizza Margherita,Sal's Italian Ristorante,33067,Undefined,Undefined,FL
1681,AVwdAff1kufWRAb51VgZ,6280 W Sample Rd,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Pompano Beach,US,us/fl/pompanobeach/6280wsamplerd/-681873180,26.272893100000005,-80.21054362,Undefined,11.99,11.99,2016-03-30T04:15:53Z,"Ricotta cheese, pecorino romano cheese, mozzarella cheese and fresh garlic (no tomato sauce)",White Pizza,Sal's Italian Ristorante,33067,Undefined,Undefined,FL
1682,AVwdAho5IN2L1WUfrQA6,2061 W Galena Ave,"Diner and Burger Joint,Burger Joint,Diner",Freeport,US,us/il/freeport/2061wgalenaave/-2120246521,42.30408815,-89.65270679999999,Undefined,4.95,4.95,"2016-07-31T02:01:00Z,2016-04-02T05:24:28Z",Topped with meat sauce and mozzarella cheese,Pizza Burger,Family Affair Cafe/restaurant,61032,0.0,25.0,IL
1683,AVwdAhpRByjofQCxkitG,72 Main St,"Restaurant,Bakery",Waterville,US,us/me/waterville/72mainst/803109754,44.549656,-69.63001,Undefined,31.95,7.95,2016-04-05T03:41:20Z,Undefined,Pizza Lasagna,Holy Cannoli,4901,Undefined,Undefined,ME
1684,AVwdAHZ6ByjofQCxke6t,244 N Court St,"Pizza Place,Restaurant",Medina,US,us/oh/medina/244ncourtst/-500261185,41.141853000000005,-81.863525,Undefined,15.99,15.99,"2016-04-05T02:09:51Z,2016-05-24T05:47:35Z",Undefined,Classic Cheese Pizza,Marco's Pizza,44256,Undefined,Undefined,OH
1685,AVwdAHZ6ByjofQCxke6t,244 N Court St,"Pizza Place,Restaurant",Medina,US,us/oh/medina/244ncourtst/-500261185,41.141853000000005,-81.863525,Undefined,12.99,12.99,"2016-04-05T02:09:51Z,2016-05-24T05:47:35Z",Undefined,Crispy Thin Cheese Pizza,Marco's Pizza,44256,Undefined,Undefined,OH
1686,AVwdAHZ6ByjofQCxke6t,244 N Court St,"Pizza Place,Restaurant",Medina,US,us/oh/medina/244ncourtst/-500261185,41.141853000000005,-81.863525,Undefined,12.99,12.99,"2016-04-05T02:09:51Z,2016-05-24T05:47:35Z",Deep pan pizza with our italian freshness,Deep Pan Pizza,Marco's Pizza,44256,Undefined,Undefined,OH
1687,AVwdAHZ6ByjofQCxke6t,244 N Court St,"Pizza Place,Restaurant",Medina,US,us/oh/medina/244ncourtst/-500261185,41.141853000000005,-81.863525,Undefined,5.99,5.99,"2016-04-05T02:09:51Z,2016-05-24T05:47:35Z","Pepperoni, cheese and sauce",Pizza Sub,Marco's Pizza,44256,Undefined,Undefined,OH
1688,AVwdAHZ6ByjofQCxke6t,244 N Court St,"Pizza Place,Restaurant",Medina,US,us/oh/medina/244ncourtst/-500261185,41.141853000000005,-81.863525,Undefined,0.59,0.59,"2016-04-05T02:09:51Z,2016-05-24T05:47:35Z",Undefined,Side of Pizza Sauce,Marco's Pizza,44256,Undefined,Undefined,OH
1689,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,12.95,12.95,2016-06-27T14:02:08Z,Undefined,Cheese Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1690,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,Undefined,Undefined,2016-06-04T20:43:56Z,Undefined,Cheese Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1691,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,13.95,13.95,2016-06-27T14:02:08Z,Undefined,Deluxe Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1692,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,Undefined,Undefined,2016-06-04T20:43:56Z,Undefined,Deluxe Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1693,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,13.95,13.95,2016-06-27T14:02:08Z,Undefined,Meat Lovers Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1694,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,Undefined,Undefined,2016-06-04T20:43:56Z,Undefined,Meat Lovers Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1695,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,12.95,12.95,2016-06-27T14:02:08Z,Undefined,Pepperoni Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1696,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,Undefined,Undefined,2016-06-04T20:43:56Z,Undefined,Pepperoni Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1697,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,12.95,12.95,2016-06-27T14:02:08Z,Undefined,Sausage Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1698,AVwdaj_gIN2L1WUfvkp_,6710 Cahill Ave,"American Restaurant, Event Space, and Bar,American Restaurant,Event Space,Bar",Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,Undefined,Undefined,Undefined,2016-06-04T20:43:56Z,Undefined,Sausage Pizza,Drkula's 32 Bowl,55076,25.0,40.0,South St Paul
1699,AVwdAJgT_7pvs4fz1PHV,1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,Undefined,20.99,20.99,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z",Undefined,Add To Large Pizzas,Papa John's Pizza,28021,0.0,25.0,NC
1700,AVwdAJgT_7pvs4fz1PHV,1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,Undefined,12.0,12.0,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z","With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,28021,0.0,25.0,NC
1701,AVwdAJgT_7pvs4fz1PHV,1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,Undefined,21.0,21.0,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z",Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,28021,0.0,25.0,NC
1702,AVwdakqLByjofQCxo3zk,1114 N State Road 7,Pizza Place,Broward County,US,us/fl/browardcounty/1114nstateroad7/376928523,26.02005359,-80.2082473,Undefined,4.95,4.95,"2016-11-19T22:57:01Z,2016-03-21T00:30:39Z",Undefined,Individual Cheese Pizza,Villa Rose Pizza,Undefined,0.0,25.0,FL
1703,AVwdalfokufWRAb55qYh,800 Nicollet Mall,"Pizza Place,Restaurants,Pizza Place Downtown West,Bakeries,Pizza",Minneapolis,US,us/mn/minneapolis/800nicolletmall/-1208785553,44.97594,-93.27306,http://www.yellowpages.com/minneapolis-mn/mip/mamas-bakery-pizza-salad-bar-451338699/menu,6.99,6.99,2016-03-27T05:37:34Z,With Alfredo sauce.,Cheese Pizza,Mama's Bakery Pizza & Salad Bar,55402,Undefined,Undefined,MN
1704,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,"Choose any base and build your own delectable vegan pie from our array of fruits, vegetables and vegan proteins.",Build Your Own Pizza,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1705,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,Undefined,Cheese Pizza,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1706,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,Choose Cheese or Pepperoni.,French Bread Pizza,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1707,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,"Red sauce base, spinach, green peppers, mushrooms, onions, black olives and tomatoes.",Gluten Free Veg Out Pizza,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1708,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,Undefined,Pizza Base,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1709,AVwdAoVhkufWRAb51W3P,16000 Stuebner Airline Rd,"Pizza Place and Bar,Bar,Pizza Place",Spring,US,us/tx/spring/16000stuebnerairlinerd/155764746,30.01190991,-95.51481485,Undefined,Undefined,Undefined,2016-07-18T20:28:05Z,"Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken.",Thai Dye Pizza,Mellow Mushroom Pizza Bakers,77379,25.0,40.0,TX
1710,AVwdApDt_7pvs4fz1T5r,Thames St,Department Store,Newport,US,us/ri/newport/thamesst/-1077091362,41.488820000000004,-71.3152813,Undefined,3.99,3.99,2016-07-20T20:55:00Z,"Mozzarella, parmigiano, ricotto, Italian fontina and fresh basil",All White Pizza,Life Is Good Store,2840,Undefined,Undefined,RI
1711,AVwdApDt_7pvs4fz1T5r,Thames St,Department Store,Newport,US,us/ri/newport/thamesst/-1077091362,41.488820000000004,-71.3152813,Undefined,3.99,3.99,2016-07-20T20:55:00Z,"Tomato sauce, mozzarella, ham and pineapple",Hawaiian Pizza,Life Is Good Store,2840,Undefined,Undefined,RI
1712,AVwdApDt_7pvs4fz1T5r,Thames St,Department Store,Newport,US,us/ri/newport/thamesst/-1077091362,41.488820000000004,-71.3152813,Undefined,3.99,3.99,2016-07-20T20:55:00Z,"Tomato sauce, mozzarella, fontina, parmigiano, garlic, basil, ground beef, ricotto",Lasagna Pizza,Life Is Good Store,2840,Undefined,Undefined,RI
1713,AVwdApDt_7pvs4fz1T5r,Thames St,Department Store,Newport,US,us/ri/newport/thamesst/-1077091362,41.488820000000004,-71.3152813,Undefined,16.45,16.45,2016-07-20T20:55:00Z,Undefined,Lobster Pizza,Life Is Good Store,2840,Undefined,Undefined,RI
1714,AVwdaYiTkufWRAb55oSN,4840 Big Island Dr,"American Restaurant,Music Venue,Sports Bar",Jacksonville,US,us/fl/jacksonville/4840bigislanddr/935074857,30.25396669,-81.53036714,Undefined,Undefined,Undefined,"2016-03-24T10:03:50Z,2016-06-07T21:29:36Z",Undefined,French Bread Pizza,Blackfinn American Grille,32246,25.0,40.0,FL
1715,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,5.0,5.0,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z",Large cheese pizza,Large Cheese Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1716,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,8.5,8.5,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z",Ham and pineapple,Large Hawaiian Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1717,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,11.99,11.99,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z","Pepperoni, ham, bacon and Italian sausage",Large Meatlover Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1718,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,5.0,5.0,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z",Large one topping pepperoni pizza,Large Pepperoni Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1719,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,11.99,11.99,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z","Pepperoni mushrooms, green pepper onions, Italian sausage, black olives",Large Supreme Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1720,AVwdbCjSByjofQCxo9DA,1664 Indian Hill Blvd,Pizza Place,Pomona,US,us/ca/pomona/1664indianhillblvd/1189959985,34.075314,-117.71918600000001,Undefined,11.99,11.99,"2016-03-21T00:09:14Z,2016-05-06T01:38:58Z","Mushrooms, green pepper, onions black olives, tomatoes",Large Veggie Pizza,Piara Pizza,91767,Undefined,Undefined,CA
1721,AVwdBdCHkufWRAb51fjj,3910 Schofield Ave,"Pizza Place,Restaurants",Schofield,US,us/wi/schofield/3910schofieldave/-500261185,44.9,-89.57,Undefined,15.99,15.99,2016-04-08T09:05:06Z,Undefined,Classic Cheese Pizza,Marcos Pizza,54476,Undefined,Undefined,WI
